session,equity,profit
2026-07-10,9999.091845,-0.9081549999991694
2026-07-13,9998.154795,-0.937050000000454
2026-07-14,9997.843846,-0.310949000000619
2026-07-15,9997.843846,0.0
2026-07-16,9998.598416,0.7545700000009674
2026-07-17,10000.863521,2.2651049999985844
2026-07-20,10003.740657,2.8771360000009736
2026-07-21,10003.740657,0.0
2026-07-22,9999.808676,-3.9319809999997233
2026-07-23,9999.632327000001,-0.1763489999993908
2026-07-24,9999.604410000002,-0.027916999999433756
2026-07-27,9999.604410000002,0.0
2026-07-28,9998.897783000002,-0.7066269999995711
2026-07-29,9998.897783000002,0.0
2026-07-30,10002.482114000002,3.58433100000002
2026-07-31,10002.482114000002,0.0
2026-08-03,10002.553663000002,0.0715490000002319
2026-08-04,10002.553663000002,0.0
2026-08-05,10005.519513000001,2.9658499999986816
2026-08-06,10004.460627,-1.0588860000007116
2026-08-07,10002.241298,-2.2193289999995613
2026-08-10,10001.808656000001,-0.4326419999997597
2026-08-11,10001.180520000002,-0.6281359999993583
2026-08-12,10001.180520000002,0.0
2026-08-13,10001.792323000001,0.6118029999997816
2026-08-14,10001.792323000001,0.0
2026-08-17,10001.246132,-0.5461910000012722
2026-08-18,10001.828032000001,0.5819000000010419
2026-08-19,10001.828032000001,0.0
2026-08-20,10001.828032000001,0.0
2026-08-21,10003.362096,1.5340639999994892
2026-08-24,10003.148177000001,-0.21391899999980524
2026-08-25,10003.148177000001,0.0
2026-08-26,10004.450853,1.3026759999993374
2026-08-27,10004.450853,0.0
2026-08-28,10005.451793000002,1.0009400000017195
2026-08-31,10006.291113000001,0.8393199999991339
2026-09-01,10006.291113000001,0.0
2026-09-02,10010.654809000001,4.3636960000003455
2026-09-03,10010.143266000001,-0.511543000000529
2026-09-04,10009.66948,-0.473786000000473
2026-09-08,10008.588285000002,-1.0811949999988428
2026-09-09,10008.588285000002,0.0
