session,equity,profit
2026-07-10,9999.241012,-0.7589879999995901
2026-07-13,9998.403383,-0.8376289999996516
2026-07-14,9998.141883,-0.26150000000052387
2026-07-15,9998.141883,0.0
2026-07-16,9998.947538,0.8056550000001153
2026-07-17,10001.318668,2.371129999999539
2026-07-20,10004.311918,2.9932499999995343
2026-07-21,10004.311918,0.0
2026-07-22,10000.675792,-3.6361259999994218
2026-07-23,10000.597448999999,-0.07834300000104122
2026-07-24,10000.620041,0.022592000001168344
2026-07-27,10000.5952,-0.0248410000003787
2026-07-28,9999.986431000001,-0.6087689999985741
2026-07-29,9999.986431000001,0.0
2026-07-30,10003.775047000001,3.78861599999982
2026-07-31,10003.822056,0.047008999999889056
2026-08-03,10003.945573,0.12351699999999255
2026-08-04,10003.945573,0.0
2026-08-05,10007.072310000001,3.126737000000503
2026-08-06,10006.113301000001,-0.959009000000151
2026-08-07,10003.938829,-2.1744720000006055
2026-08-10,10003.595797999998,-0.34303100000215636
2026-08-11,10003.311399,-0.2843989999983023
2026-08-12,10003.311399,0.0
2026-08-13,10003.97481,0.6634109999995417
2026-08-14,10003.97481,0.0
2026-08-17,10003.478025,-0.4967849999993632
2026-08-18,10004.210668,0.7326429999993707
2026-08-19,10004.210668,0.0
2026-08-20,10004.210668,0.0
2026-08-21,10005.80435,1.5936820000006264
2026-08-24,10005.642666,-0.161684000000605
2026-08-25,10005.642666,0.0
2026-08-26,10006.195953,0.5532870000006369
2026-08-27,10006.195953,0.0
2026-08-28,10007.296017,1.1000640000002022
2026-08-31,10008.187705,0.8916879999997036
2026-09-01,10008.187705,0.0
2026-09-02,10012.839150000002,4.651445000001331
2026-09-03,10012.433448000002,-0.4057020000000193
2026-09-04,10012.013919,-0.4195290000006935
2026-09-08,10010.901259000002,-1.1126599999988684
2026-09-09,10010.901259000002,0.0
