symbol,session,wallet,selected_at,entry_time,exit_trigger_time,exit_time,entry_price,exit_price,quantity,cost,proceeds,pnl_after_slippage,modeled_fees,net_pnl,exit_reason,stop_subtype,original_stop,buffered_stop,emergency_stop,atr,probability
CIEN,2026-07-22,4,2026-07-22T10:30:00-04:00,2026-07-22T10:30:15-04:00,2026-07-22T15:45:00-04:00,2026-07-22T15:45:10-04:00,406.065,399.3575,0.12267881989336683,49.815575,48.992706,-0.8228690000000043,0,-0.8228690000000043,FORCE_EXIT,,401.99,401.07113,399.55863,3.675479999999999,0.46039616789748194
TTMI,2026-07-22,5,2026-07-22T10:30:00-04:00,2026-07-22T10:30:15-04:00,2026-07-22T15:45:00-04:00,2026-07-22T15:45:10-04:00,146.805,146.56,0.33564576138414903,49.274476,49.192242,-0.0822339999999997,0,-0.0822339999999997,FORCE_EXIT,,145.28,144.9623625,144.41986250000002,1.270550000000003,0.4602460935375678
CLS,2026-07-22,2,2026-07-22T10:30:00-04:00,2026-07-22T10:30:15-04:00,2026-07-22T15:45:00-04:00,2026-07-22T15:45:10-04:00,335.32,337.095,0.14674401765477751,49.206204,49.466674,0.260469999999998,0,0.260469999999998,FORCE_EXIT,,332.64,331.846505,330.656505,3.1739799999999945,0.4594163398461593
BBAI,2026-07-22,7,2026-07-22T10:30:00-04:00,2026-07-22T10:30:15-04:00,2026-07-22T15:45:00-04:00,2026-07-22T15:45:10-04:00,2.925,2.8523,17.094017094017094,50.0,48.757264,-1.2427360000000007,0,-1.2427360000000007,FORCE_EXIT,,2.9,2.8913975,2.8801475,0.03441000000000005,0.4549978501903835
INTU,2026-07-22,6,2026-07-22T10:32:00-04:00,2026-07-22T10:32:15-04:00,2026-07-22T15:45:00-04:00,2026-07-22T15:45:10-04:00,290.69,284.44,0.1720045409198803,50.0,48.924971,-1.0750290000000007,0,-1.0750290000000007,FORCE_EXIT,,290.06,289.4246636363636,288.59713863636364,2.5413454545454526,0.45040392810030333
FROG,2026-07-23,8,2026-07-23T11:15:00-04:00,2026-07-23T11:15:15-04:00,2026-07-23T15:45:00-04:00,2026-07-23T15:45:10-04:00,80.185,81.05,0.6235580220739539,50.0,50.539377,0.5393770000000018,0,0.5393770000000018,FORCE_EXIT,,79.0,78.85000178571428,78.44750178571428,0.5999928571428583,0.45022304745093117
DELL,2026-07-23,2,2026-07-23T11:17:00-04:00,2026-07-23T11:17:15-04:00,2026-07-23T15:45:00-04:00,2026-07-23T15:45:10-04:00,442.84,437.31,0.11170326528768856,49.466674,48.848954,-0.6177199999999985,0,-0.6177199999999985,FORCE_EXIT,,442.3601,441.3338607142857,439.67386071428575,4.104957142857144,0.45002030661243736
VXX,2026-07-24,8,2026-07-24T10:30:00-04:00,2026-07-24T10:30:15-04:00,2026-07-24T15:45:00-04:00,2026-07-24T15:45:10-04:00,22.37,22.38,2.2592479660259275,50.539377,50.561969,0.02259199999999595,0,0.02259199999999595,FORCE_EXIT,,22.26,22.220585,22.161160000000002,0.1576599999999999,0.45459428798020163
COGT,2026-07-27,8,2026-07-27T10:29:00-04:00,2026-07-27T10:29:15-04:00,2026-07-27T15:45:00-04:00,2026-07-27T15:45:10-04:00,40.71,40.69,1.2420036600343896,50.561969,50.537128,-0.024840999999995006,0,-0.024840999999995006,FORCE_EXIT,,40.51,40.4325,40.355,0.4834299999999992,0.45013729378730927
CEG,2026-07-28,8,2026-07-28T10:30:00-04:00,2026-07-28T10:30:15-04:00,2026-07-28T15:45:00-04:00,2026-07-28T15:45:10-04:00,261.73,259.56,0.1930887861536698,50.537128,50.118125,-0.41900300000000357,0,-0.41900300000000357,FORCE_EXIT,,261.3,260.698265,259.83939,2.406940000000003,0.4578761906773168
TSLQ,2026-07-28,6,2026-07-28T10:56:00-04:00,2026-07-28T10:56:15-04:00,2026-07-28T15:45:00-04:00,2026-07-28T15:45:10-04:00,28.36,28.25,1.7251400211565586,48.924971,48.735205,-0.18976599999999877,0,-0.18976599999999877,FORCE_EXIT,,28.34,28.25742142857143,28.16739642857143,0.33031428571428556,0.450176901539062
FSLY,2026-07-30,7,2026-07-30T10:30:00-04:00,2026-07-30T10:30:15-04:00,2026-07-30T15:23:45-04:00,2026-07-30T15:23:55-04:00,20.99,21.805,2.3228806098141974,48.757264,50.650411,1.893146999999999,0,1.893146999999999,TAKE_PROFIT,,20.9817,20.9159,20.846325,0.26319999999999943,0.4580303453301434
FIX,2026-07-30,11,2026-07-30T10:30:00-04:00,2026-07-30T10:30:15-04:00,2026-07-30T15:45:00-04:00,2026-07-30T15:45:10-04:00,1702.38,1695.035,0.02937064580175989,50.0,49.784272,-0.2157279999999986,0,-0.2157279999999986,FORCE_EXIT,,1691.46,1686.910075,1681.910075,18.19969999999996,0.45611856630120035
EL,2026-07-30,9,2026-07-30T10:57:00-04:00,2026-07-30T10:57:15-04:00,2026-07-30T15:45:00-04:00,2026-07-30T15:45:10-04:00,84.32,85.035,0.5929791271347249,50.0,50.42398,0.42398000000000025,0,0.42398000000000025,FORCE_EXIT,,84.11,83.99509107142858,83.83006607142858,0.4596357142857152,0.4501312720694982
TTMI,2026-07-30,10,2026-07-30T11:22:00-04:00,2026-07-30T11:22:15-04:00,2026-07-30T15:45:00-04:00,2026-07-30T15:45:10-04:00,113.945,117.79,0.4388081969371188,50.0,51.687217,1.6872169999999969,0,1.6872169999999969,FORCE_EXIT,,113.94,113.5811625,113.0674125,1.4353499999999986,0.45009170394896036
BLDR,2026-07-31,10,2026-07-31T10:30:00-04:00,2026-07-31T10:30:15-04:00,2026-07-31T15:45:00-04:00,2026-07-31T15:45:10-04:00,65.97,66.03,0.7834957859633166,51.687217,51.734226,0.04700900000000274,0,0.04700900000000274,FORCE_EXIT,,65.1,64.948375,64.663375,0.6064999999999998,0.4636455881643083
DNTH,2026-08-03,10,2026-08-03T10:50:00-04:00,2026-08-03T10:50:15-04:00,2026-08-03T15:45:00-04:00,2026-08-03T15:45:10-04:00,104.71,104.96,0.49407149269410755,51.734226,51.857743,0.12351699999999965,0,0.12351699999999965,FORCE_EXIT,,104.265,104.03268035714285,103.65143035714286,0.9292785714285705,0.4502002434956613
CVS,2026-08-05,9,2026-08-05T10:30:00-04:00,2026-08-05T10:30:15-04:00,2026-08-05T14:10:25-04:00,2026-08-05T14:10:35-04:00,97.805,99.89,0.5155562599049128,50.42398,51.498914,1.074933999999999,0,1.074933999999999,TAKE_PROFIT,,97.25,97.037,96.77575,0.8520000000000024,0.45468370019815624
MSTU,2026-08-05,7,2026-08-05T10:30:00-04:00,2026-08-05T10:30:15-04:00,2026-08-05T15:30:40-04:00,2026-08-05T15:30:50-04:00,18.901,19.65,2.679774138934448,50.650411,52.657561,2.007150000000003,0,2.007150000000003,TAKE_PROFIT,,18.9,18.825,18.75,0.3657,0.4614839007860657
CDE,2026-08-05,10,2026-08-05T11:02:00-04:00,2026-08-05T11:02:15-04:00,2026-08-05T15:45:00-04:00,2026-08-05T15:45:10-04:00,17.42,17.435,2.976908323765786,51.857743,51.902396,0.04465300000000383,0,0.04465300000000383,FORCE_EXIT,,17.24,17.20496071428571,17.13871071428571,0.1401571428571433,0.4502105551929359
CORZ,2026-08-06,7,2026-08-06T10:49:00-04:00,2026-08-06T10:49:15-04:00,2026-08-06T15:45:00-04:00,2026-08-06T15:45:10-04:00,21.25,21.06,2.4780028705882353,52.657561,52.18674,-0.4708210000000008,0,-0.4708210000000008,FORCE_EXIT,,21.105,21.055716071428574,20.976966071428574,0.19713571428571416,0.45017580808946983
AMBA,2026-08-06,10,2026-08-06T11:01:00-04:00,2026-08-06T11:01:15-04:00,2026-08-06T15:45:00-04:00,2026-08-06T15:45:10-04:00,84.7875,83.99,0.612146790505676,51.902396,51.414208,-0.48818800000000095,0,-0.48818800000000095,FORCE_EXIT,,84.15,83.96339464285715,83.72589464285716,0.7464214285714306,0.4503927728489817
FSLY,2026-08-07,9,2026-08-07T10:30:00-04:00,2026-08-07T10:30:15-04:00,2026-08-07T15:45:00-04:00,2026-08-07T15:45:10-04:00,23.565,22.57,2.185398429874814,51.498914,49.324442,-2.1744720000000015,0,-2.1744720000000015,FORCE_EXIT,,23.44,23.344170000000002,23.234170000000002,0.38332000000000016,0.4592796420487021
ANET,2026-08-10,10,2026-08-10T10:30:00-04:00,2026-08-10T10:30:15-04:00,2026-08-10T15:45:00-04:00,2026-08-10T15:45:10-04:00,192.385,191.52,0.2672464485276919,51.414208,51.183039,-0.2311690000000013,0,-0.2311690000000013,FORCE_EXIT,,189.915,189.39518999999999,188.47393999999997,2.0792400000000013,0.4540948139965216
STX,2026-08-10,11,2026-08-10T10:59:00-04:00,2026-08-10T10:59:15-04:00,2026-08-10T15:45:00-04:00,2026-08-10T15:45:10-04:00,807.77,805.955,0.061631741708654694,49.784272,49.67241,-0.11186200000000213,0,-0.11186200000000213,FORCE_EXIT,,805.5601,803.2998053571429,800.9173053571428,9.041178571428556,0.45027269141351023
SPOT,2026-08-11,9,2026-08-11T10:30:00-04:00,2026-08-11T10:30:15-04:00,2026-08-11T15:45:00-04:00,2026-08-11T15:45:10-04:00,508.665,502.04,0.09696842125957161,49.324442,48.682026,-0.6424159999999972,0,-0.6424159999999972,FORCE_EXIT,,508.16,507.47437,506.08187000000004,2.7425199999999905,0.45497071602803696
AEIS,2026-08-11,12,2026-08-11T10:53:00-04:00,2026-08-11T10:53:15-04:00,2026-08-11T15:45:00-04:00,2026-08-11T15:45:10-04:00,322.61,324.92,0.1549858962834382,50.0,50.358017,0.3580169999999967,0,0.3580169999999967,FORCE_EXIT,,320.42,319.71524821428574,318.6177482142857,2.8190071428571377,0.4502353093726535
MSTU,2026-08-13,12,2026-08-13T11:00:00-04:00,2026-08-13T11:00:15-04:00,2026-08-13T15:45:00-04:00,2026-08-13T15:45:10-04:00,18.901,19.15,2.664304375429871,50.358017,51.021428,0.6634110000000035,0,0.6634110000000035,FORCE_EXIT,,18.701,18.628125,18.553375000000003,0.2914999999999997,0.4501851033658329
COKE,2026-08-17,12,2026-08-17T10:28:30-04:00,2026-08-17T10:28:45-04:00,2026-08-17T15:45:00-04:00,2026-08-17T15:45:25-04:00,186.92,185.1,0.2729586347100364,51.021428,50.524643,-0.4967850000000027,0,-0.4967850000000027,FORCE_EXIT,,186.5,186.25876,185.89138499999999,0.9649599999999964,0.4500217689569233
FRVO,2026-08-18,12,2026-08-18T10:30:00-04:00,2026-08-18T10:30:15-04:00,2026-08-18T13:15:10-04:00,2026-08-18T13:15:20-04:00,18.34,18.8401,2.754887840785169,50.524643,51.902362,1.377718999999999,0,1.377718999999999,TAKE_PROFIT,,18.175,18.109545,18.040770000000002,0.26181999999999983,0.4544950661071394
CRCL,2026-08-18,13,2026-08-18T11:19:00-04:00,2026-08-18T11:19:15-04:00,2026-08-18T15:45:00-04:00,2026-08-18T15:45:10-04:00,71.99,72.34,0.6945409084595083,50.0,50.243089,0.24308899999999767,0,0.24308899999999767,FORCE_EXIT,,71.6,71.43320357142856,71.08945357142856,0.6671857142857159,0.45036354632730025
MSTR,2026-08-18,14,2026-08-18T11:21:00-04:00,2026-08-18T11:21:15-04:00,2026-08-18T15:45:00-04:00,2026-08-18T15:45:10-04:00,95.14,93.45,0.5255413075467732,50.0,49.111835,-0.8881650000000008,0,-0.8881650000000008,FORCE_EXIT,,94.4554,94.27251964285713,93.83386964285714,0.7315214285714303,0.45038007929331686
FLY,2026-08-21,12,2026-08-21T10:30:00-04:00,2026-08-21T10:30:15-04:00,2026-08-21T11:57:10-04:00,2026-08-21T11:57:20-04:00,24.1,24.84,2.1536249792531117,51.902362,53.496044,1.5936820000000012,0,1.5936820000000012,TAKE_PROFIT,,23.81,23.7469225,23.6393725,0.25231000000000064,0.46437853611181773
RDDT,2026-08-24,12,2026-08-24T10:49:00-04:00,2026-08-24T10:49:15-04:00,2026-08-24T15:45:00-04:00,2026-08-24T15:45:10-04:00,152.2,151.74,0.3514851773981603,53.496044,53.33436,-0.16168400000000105,0,-0.16168400000000105,FORCE_EXIT,,151.3001,151.0242482142857,150.6354732142857,1.1034071428571468,0.45002063897927375
EXTR,2026-08-26,13,2026-08-26T10:25:00-04:00,2026-08-26T10:25:15-04:00,2026-08-26T15:45:00-04:00,2026-08-26T15:45:10-04:00,22.595,22.9,2.2236374861695065,50.243089,50.921298,0.6782090000000025,0,0.6782090000000025,FORCE_EXIT,,22.555,22.525666666666666,22.474416666666666,0.11733333333333344,0.45037980690170276
CIFR,2026-08-26,15,2026-08-26T10:33:00-04:00,2026-08-26T10:33:15-04:00,2026-08-26T15:45:00-04:00,2026-08-26T15:45:10-04:00,16.01,15.97,3.123048094940662,50.0,49.875078,-0.12492199999999798,0,-0.12492199999999798,FORCE_EXIT,,15.945,15.894193181818181,15.83294318181818,0.20322727272727306,0.45005142648451446
SOXS,2026-08-28,13,2026-08-28T10:44:00-04:00,2026-08-28T10:44:15-04:00,2026-08-28T11:45:10-04:00,2026-08-28T11:45:20-04:00,46.5,48.27,1.0950816774193548,50.921298,52.859592,1.938293999999999,0,1.938293999999999,TAKE_PROFIT,,46.36,46.214084615384614,46.024084615384616,0.5836615384615386,0.45001357404404896
COHR,2026-08-28,15,2026-08-28T11:12:00-04:00,2026-08-28T11:12:15-04:00,2026-08-28T15:45:00-04:00,2026-08-28T15:45:10-04:00,285.305,280.51,0.17481319289882757,49.875078,49.036848,-0.8382300000000029,0,-0.8382300000000029,FORCE_EXIT,,284.22,283.6826732142857,282.48767321428573,2.1493071428571437,0.45030372841105787
MUU,2026-08-31,13,2026-08-31T10:30:00-04:00,2026-08-31T10:30:15-04:00,2026-08-31T15:45:00-04:00,2026-08-31T15:45:10-04:00,29.5809,30.0799,1.7869500927963653,52.859592,53.75128,0.891688000000002,0,0.891688000000002,FORCE_EXIT,,29.34,29.227645,29.102645,0.44941999999999993,0.4630261641156454
MARA,2026-09-02,18,2026-09-02T10:52:00-04:00,2026-09-02T10:52:15-04:00,2026-09-02T14:02:30-04:00,2026-09-02T14:02:40-04:00,10.145,10.44,4.928536224741252,50.0,51.453918,1.4539180000000016,0,1.4539180000000016,TAKE_PROFIT,,10.07,10.0493875,10.0143875,0.08244999999999982,0.45008313726689525
OKLO,2026-09-02,16,2026-09-02T10:50:00-04:00,2026-09-02T10:50:15-04:00,2026-09-02T14:24:10-04:00,2026-09-02T14:24:20-04:00,38.64,39.415,1.2939958592132506,50.0,51.002846,1.0028459999999981,0,1.0028459999999981,TAKE_PROFIT,,38.43,38.357014285714286,38.25951428571429,0.29194285714285634,0.45026668693588706
CEG,2026-09-02,13,2026-09-02T10:31:00-04:00,2026-09-02T10:31:15-04:00,2026-09-02T15:45:00-04:00,2026-09-02T15:45:10-04:00,282.22,290.545,0.19045879101410246,53.75128,55.336849,1.5855689999999996,0,1.5855689999999996,FORCE_EXIT,,279.62,279.18445681818184,278.04945681818185,1.7421727272727232,0.4503597311524198
CCJ,2026-09-02,14,2026-09-02T10:46:00-04:00,2026-09-02T10:46:15-04:00,2026-09-02T15:45:00-04:00,2026-09-02T15:45:10-04:00,97.15,96.15,0.5055258363355635,49.111835,48.606309,-0.5055259999999961,0,-0.5055259999999961,FORCE_EXIT,,96.43,96.30759464285715,96.03509464285716,0.48962142857143015,0.45012644834266874
BW,2026-09-02,17,2026-09-02T10:51:00-04:00,2026-09-02T10:51:15-04:00,2026-09-02T15:45:00-04:00,2026-09-02T15:45:10-04:00,6.9305,7.085,7.214486689272058,50.0,51.114638,1.1146379999999994,0,1.1146379999999994,FORCE_EXIT,,6.865,6.847985714285715,6.815485714285715,0.06805714285714284,0.450281662017435
COKE,2026-09-03,13,2026-09-03T10:31:10-04:00,2026-09-03T10:31:25-04:00,2026-09-03T15:45:00-04:00,2026-09-03T15:45:10-04:00,197.22,197.3,0.2805843677111855,55.336849,55.359295,0.022446000000002186,0,0.022446000000002186,FORCE_EXIT,,195.235,194.94513181818184,194.27138181818185,1.1594727272727297,0.45315434464313875
TEAM,2026-09-03,18,2026-09-03T10:49:00-04:00,2026-09-03T10:49:15-04:00,2026-09-03T15:45:00-04:00,2026-09-03T15:45:10-04:00,195.89,194.26,0.26266740517637455,51.453918,51.02577,-0.4281480000000002,0,-0.4281480000000002,FORCE_EXIT,,194.94,194.5695625,194.0670625,1.4817500000000012,0.450064025076282
AGX,2026-09-04,13,2026-09-04T10:30:10-04:00,2026-09-04T10:30:25-04:00,2026-09-04T15:45:00-04:00,2026-09-04T15:45:10-04:00,420.94,417.75,0.13151350548771798,55.359295,54.939766,-0.41952900000000426,0,-0.41952900000000426,FORCE_EXIT,,418.46,417.4969227272727,416.1119227272727,3.852309090909087,0.45799729232726594
MSTU,2026-09-08,13,2026-09-08T11:08:00-04:00,2026-09-08T11:08:15-04:00,2026-09-08T15:45:00-04:00,2026-09-08T15:45:10-04:00,34.08,33.3898,1.6120823356807512,54.939766,53.827106,-1.1126599999999982,0,-1.1126599999999982,FORCE_EXIT,,33.8104,33.706828571428574,33.55442857142857,0.4142857142857131,0.45021781911300773
