session,equity,profit
2026-07-10,9998.496667,-1.5033330000005662
2026-07-13,9998.119174,-0.37749299999995856
2026-07-14,9997.611451,-0.5077229999988049
2026-07-15,9997.611451,0.0
2026-07-16,9998.169408,0.5579569999990781
2026-07-17,9998.445993,0.2765849999996135
2026-07-20,10000.805094,2.3591010000000097
2026-07-21,10000.805094,0.0
2026-07-22,9997.915239,-2.889854999999443
2026-07-23,9997.044597,-0.8706419999998616
2026-07-24,9996.819766,-0.22483099999953993
2026-07-27,9996.819766,0.0
2026-07-28,9995.736159999999,-1.0836060000019643
2026-07-29,9995.736159999999,0.0
2026-07-30,9999.079566999999,3.3434070000002976
2026-07-31,9999.656154999999,0.5765879999999015
2026-08-03,9999.52032,-0.1358349999991333
2026-08-04,9999.52032,0.0
2026-08-05,10001.248378,1.7280580000006012
2026-08-06,9999.534384999999,-1.71399300000121
2026-08-07,9997.141738999999,-2.3926460000002407
2026-08-10,9996.779518,-0.3622209999994084
2026-08-11,9995.553129,-1.2263889999994717
2026-08-12,9995.553129,0.0
2026-08-13,9994.285996999999,-1.2671320000008564
2026-08-14,9994.285996999999,0.0
2026-08-17,9993.548289,-0.7377079999987473
2026-08-18,9992.418407000001,-1.1298819999992702
2026-08-19,9992.418407000001,0.0
2026-08-20,9992.418407000001,0.0
2026-08-21,9992.418407000001,0.0
2026-08-24,9992.418407000001,0.0
2026-08-25,9992.418407000001,0.0
2026-08-26,9993.100081,0.6816739999994752
2026-08-27,9993.100081,0.0
2026-08-28,9993.662069,0.5619879999994737
2026-08-31,9994.271334000001,0.6092650000009598
2026-09-01,9994.271334000001,0.0
2026-09-02,9997.594987,3.3236529999994673
2026-09-03,9996.884846,-0.7101409999995667
2026-09-04,9996.223159000001,-0.6616869999998016
2026-09-08,9994.936117,-1.2870420000017475
2026-09-09,9993.244796,-1.6913209999984247
