session,equity,profit
2026-07-10,9999.326474,-0.6735260000004928
2026-07-13,9999.166333,-0.1601410000002943
2026-07-14,9998.761078,-0.40525499999966996
2026-07-15,9998.761078,0.0
2026-07-16,9998.488572999999,-0.27250500000081956
2026-07-17,9998.952851,0.4642780000012863
2026-07-20,10002.013511,3.0606599999991886
2026-07-21,10002.993303,0.9797920000000886
2026-07-22,10000.805709999999,-2.187593000000561
2026-07-23,10000.545664,-0.26004599999942
2026-07-24,10000.157645999998,-0.38801800000146613
2026-07-27,10000.157645999998,0.0
2026-07-28,9999.592785999997,-0.564860000000408
2026-07-29,9999.592785999997,0.0
2026-07-30,9999.231800999998,-0.36098499999934575
2026-07-31,9999.315183999997,0.08338299999923038
2026-08-03,9998.695949999998,-0.6192339999997785
2026-08-04,9998.695949999998,0.0
2026-08-05,9998.892265999997,0.1963159999995696
2026-08-06,9997.773750999997,-1.1185150000001158
2026-08-07,9997.342503999997,-0.4312470000004396
2026-08-10,9996.908397999998,-0.43410599999879196
2026-08-11,9995.946324999997,-0.9620730000006006
2026-08-12,9995.946324999997,0.0
2026-08-13,9994.918343999996,-1.0279810000010912
2026-08-14,9994.918343999996,0.0
2026-08-17,9994.918343999996,0.0
2026-08-18,9995.882328999996,0.9639850000003207
2026-08-19,9995.882328999996,0.0
2026-08-20,9995.882328999996,0.0
2026-08-21,9994.098995999997,-1.783332999999402
2026-08-24,9993.675796999996,-0.42319900000074995
2026-08-25,9993.675796999996,0.0
2026-08-26,9993.626559999995,-0.04923700000108511
2026-08-27,9993.626559999995,0.0
2026-08-28,9995.050206999997,1.4236470000014378
2026-08-31,9995.767040999997,0.7168340000007447
2026-09-01,9995.767040999997,0.0
2026-09-02,9998.756540999997,2.98949999999968
2026-09-03,9998.187472999996,-0.5690680000006978
2026-09-04,9998.187472999996,0.0
2026-09-08,9997.469445999997,-0.7180269999989832
2026-09-09,9997.469445999997,0.0
