symbol,session,wallet,selected_at,entry_time,exit_trigger_time,exit_time,entry_price,exit_price,quantity,cost,proceeds,pnl_after_slippage,modeled_fees,net_pnl,exit_reason,stop_subtype,original_stop,buffered_stop,emergency_stop,atr,probability
FOXA,2026-07-10,2,2026-07-10T10:47:00-04:00,2026-07-10T10:47:15-04:00,2026-07-10T10:54:50-04:00,2026-07-10T10:55:00-04:00,55.07399999999999,54.277249999999995,0.9078694120637689,50.0,49.276655,-0.7233450000000019,0,-0.7233450000000019,STOP_LOSS,confirmed_buffered,54.63,54.558928571428574,54.408928571428575,0.2842857142857156,0.4501196516890543
SMCI,2026-07-10,1,2026-07-10T10:32:55-04:00,2026-07-10T10:33:10-04:00,2026-07-10T15:45:00-04:00,2026-07-10T15:45:10-04:00,28.431449999999995,28.422175000000003,1.7586158989428964,50.0,49.983688,-0.016311999999999216,0,-0.016311999999999216,FORCE_EXIT,,28.27,28.198075,28.11345,0.28769999999999935,0.4571574514352971
ISRG,2026-07-13,1,2026-07-13T10:23:00-04:00,2026-07-13T10:23:15-04:00,2026-07-13T10:40:25-04:00,2026-07-13T10:40:35-04:00,411.13444499999997,405.91522499999996,0.12157504341432644,49.983688,49.349161,-0.6345269999999985,0,-0.6345269999999985,STOP_LOSS,confirmed_buffered,408.49,407.8964027777778,406.9076527777778,2.3743888888888716,0.4503323790657179
AVAV,2026-07-14,2,2026-07-14T10:30:00-04:00,2026-07-14T10:30:20-04:00,2026-07-14T11:52:05-04:00,2026-07-14T11:52:15-04:00,145.15214999999998,142.687975,0.3394827772099828,49.276655,48.44011,-0.836545000000001,0,-0.836545000000001,STOP_LOSS,confirmed_buffered,143.8482,143.4410675,142.8256175,1.6285300000000007,0.46312148261432823
CDE,2026-07-17,5,2026-07-17T10:33:00-04:00,2026-07-17T10:33:15-04:00,2026-07-17T15:45:00-04:00,2026-07-17T15:45:10-04:00,14.286074999999999,14.294568,3.4999116272314126,50.0,50.029724,0.029724000000001638,0,0.029724000000001638,FORCE_EXIT,,14.17,14.13330909090909,14.07830909090909,0.14676363636363618,0.4502626921907651
MSTU,2026-07-20,5,2026-07-20T10:54:00-04:00,2026-07-20T10:54:15-04:00,2026-07-20T11:46:35-04:00,2026-07-20T11:46:45-04:00,19.044749999999997,20.1985,2.626956195276914,50.029724,53.060574,3.030850000000001,0,3.030850000000001,TAKE_PROFIT,,18.701,18.606517857142858,18.45701785714286,0.37792857142857195,0.45038104349045793
INTU,2026-07-22,5,2026-07-22T10:32:00-04:00,2026-07-22T10:32:15-04:00,2026-07-22T10:41:30-04:00,2026-07-22T10:41:40-04:00,292.14345,287.75897499999996,0.1816250680958276,53.060574,52.264243,-0.7963310000000021,0,-0.7963310000000021,STOP_LOSS,confirmed_buffered,290.06,289.4246636363636,288.59713863636364,2.5413454545454526,0.45040392810030333
DELL,2026-07-23,5,2026-07-23T11:17:00-04:00,2026-07-23T11:17:15-04:00,2026-07-23T11:22:55-04:00,2026-07-23T11:23:05-04:00,445.0541999999999,439.38205,0.11743343395029192,52.264243,51.598142,-0.6661009999999976,0,-0.6661009999999976,STOP_LOSS,confirmed_buffered,442.3601,441.3338607142857,439.67386071428575,4.104957142857144,0.45002030661243736
CEG,2026-07-28,3,2026-07-28T10:30:00-04:00,2026-07-28T10:30:15-04:00,2026-07-28T10:32:40-04:00,2026-07-28T10:32:50-04:00,263.03865,259.24725,0.19008613372977695,50.0,49.279307,-0.7206929999999971,0,-0.7206929999999971,STOP_LOSS,confirmed_buffered,261.3,260.698265,259.83939,2.406940000000003,0.4578761906773168
TSLQ,2026-07-28,4,2026-07-28T10:56:00-04:00,2026-07-28T10:56:15-04:00,2026-07-28T11:20:25-04:00,2026-07-28T11:20:35-04:00,28.501799999999996,28.044075,1.754275168585844,50.0,49.197024,-0.802976000000001,0,-0.802976000000001,STOP_LOSS,confirmed_buffered,28.34,28.25742142857143,28.16739642857143,0.33031428571428556,0.450176901539062
FSLY,2026-07-30,6,2026-07-30T10:30:00-04:00,2026-07-30T10:30:15-04:00,2026-07-30T10:53:50-04:00,2026-07-30T10:54:00-04:00,21.094949999999997,20.780575000000002,2.3702355303046465,50.0,49.254857,-0.7451429999999988,0,-0.7451429999999988,STOP_LOSS,confirmed_buffered,20.9817,20.9159,20.846325,0.26319999999999943,0.4580303453301434
TTMI,2026-07-30,7,2026-07-30T11:22:00-04:00,2026-07-30T11:22:15-04:00,2026-07-30T11:23:30-04:00,2026-07-30T11:23:40-04:00,114.51472499999998,112.967325,0.43662507157922276,50.0,49.324366,-0.6756340000000023,0,-0.6756340000000023,STOP_LOSS,confirmed_buffered,113.94,113.5811625,113.0674125,1.4353499999999986,0.45009170394896036
DDOG,2026-07-30,3,2026-07-30T10:30:00-04:00,2026-07-30T10:30:15-04:00,2026-07-30T12:34:10-04:00,2026-07-30T12:34:20-04:00,266.3652,262.65015000000005,0.18500655115608194,49.279307,48.591998,-0.6873090000000062,0,-0.6873090000000062,STOP_LOSS,confirmed_buffered,265.405,264.7421025,263.9338775,2.651589999999999,0.4565928407234573
MSFT,2026-07-31,7,2026-07-31T10:22:00-04:00,2026-07-31T10:22:15-04:00,2026-07-31T10:23:20-04:00,2026-07-31T10:23:30-04:00,457.4358,451.93895,0.10782795312478823,49.324366,48.731651,-0.5927149999999983,0,-0.5927149999999983,STOP_LOSS,confirmed_buffered,455.74,454.77944444444444,453.64944444444444,3.842222222222214,0.4502276231031873
DNTH,2026-08-03,8,2026-08-03T10:50:00-04:00,2026-08-03T10:50:15-04:00,2026-08-03T13:21:55-04:00,2026-08-03T13:22:05-04:00,105.23354999999998,103.31582499999999,0.4751336432154955,50.0,49.088824,-0.9111759999999975,0,-0.9111759999999975,STOP_LOSS,emergency,104.265,104.03268035714285,103.65143035714286,0.9292785714285705,0.4502002434956613
MSTU,2026-08-05,6,2026-08-05T10:30:00-04:00,2026-08-05T10:30:15-04:00,2026-08-05T10:52:40-04:00,2026-08-05T10:52:50-04:00,18.995504999999998,18.65625,2.5929743378762504,49.254857,48.375177,-0.8796800000000005,0,-0.8796800000000005,STOP_LOSS,emergency,18.9,18.825,18.75,0.3657,0.4614839007860657
ERAS,2026-08-06,9,2026-08-06T10:44:00-04:00,2026-08-06T10:44:15-04:00,2026-08-06T10:45:05-04:00,2026-08-06T10:45:15-04:00,18.7131,18.493169499999997,2.671925015096376,50.0,49.412362,-0.5876379999999983,0,-0.5876379999999983,STOP_LOSS,confirmed_buffered,18.635,18.59280576923077,18.536555769230773,0.168776923076923,0.45031078618544373
FSLY,2026-08-07,9,2026-08-07T10:30:00-04:00,2026-08-07T10:30:15-04:00,2026-08-07T10:32:50-04:00,2026-08-07T10:33:00-04:00,23.682824999999998,23.258125,2.086421784563286,49.412362,48.526258,-0.8861040000000031,0,-0.8861040000000031,STOP_LOSS,confirmed_buffered,23.44,23.344170000000002,23.234170000000002,0.38332000000000016,0.4592796420487021
