session,equity,profit
2026-07-10,9999.617506,-0.38249399999949674
2026-07-13,9998.355597,-1.2619090000007418
2026-07-14,9998.000753,-0.35484399999950256
2026-07-15,9998.000753,0.0
2026-07-16,9997.750295,-0.2504580000004353
2026-07-17,9996.591029,-1.1592660000005708
2026-07-20,9999.762885,3.171856000000844
2026-07-21,9999.762885,0.0
2026-07-22,9997.274405999999,-2.488479000001462
2026-07-23,9997.671581999999,0.39717600000039965
2026-07-24,9997.328637999999,-0.3429439999999886
2026-07-27,9996.964586999999,-0.3640510000004724
2026-07-28,9996.432019999998,-0.5325670000001992
2026-07-29,9996.432019999998,0.0
2026-07-30,9995.932834,-0.4991859999990993
2026-07-31,9995.978693999998,0.045859999998356216
2026-08-03,9995.556947,-0.4217469999985042
2026-08-04,9995.556947,0.0
2026-08-05,9996.262593,0.7056460000003426
2026-08-06,9995.251192999998,-1.011400000001231
2026-08-07,9994.852028,-0.3991649999989022
2026-08-10,9994.514871,-0.33715699999993376
2026-08-11,9993.845673,-0.6691979999995965
2026-08-12,9993.845673,0.0
2026-08-13,9992.788187,-1.0574859999996988
2026-08-14,9992.788187,0.0
2026-08-17,9992.507249,-0.28093799999987823
2026-08-18,9993.603975,1.0967259999997623
2026-08-19,9993.603975,0.0
2026-08-20,9993.603975,0.0
2026-08-21,9995.181108,1.5771330000006856
2026-08-24,9994.756748,-0.42436000000088825
2026-08-25,9994.756748,0.0
2026-08-26,9995.141063,0.38431499999933294
2026-08-27,9995.141063,0.0
2026-08-28,9996.831572,1.69050900000002
2026-08-31,9997.763601,0.9320290000014211
2026-09-01,9997.763601,0.0
2026-09-02,10001.128835,3.3652339999989636
2026-09-03,10000.716269,-0.4125659999990603
2026-09-04,10000.169163999999,-0.5471050000014657
2026-09-08,9999.471286999998,-0.697877000000517
2026-09-09,9999.471286999998,0.0
