symbol,session,wallet,selected_at,entry_time,exit_trigger_time,exit_time,entry_price,exit_price,quantity,cost,proceeds,pnl_after_slippage,modeled_fees,net_pnl,exit_reason,stop_subtype,original_stop,buffered_stop,emergency_stop,atr,probability
RDDT,2026-08-24,18,2026-08-24T10:49:00-04:00,2026-08-24T10:49:15-04:00,2026-08-24T13:56:55-04:00,2026-08-24T13:57:05-04:00,152.27609999999999,150.90451,0.3469669304638089,52.834771,52.358874,-0.47589700000000335,0,-0.47589700000000335,STOP_LOSS,confirmed_buffered,151.3001,151.0242482142857,150.6354732142857,1.1034071428571468,0.45002063897927375
CIFR,2026-08-26,20,2026-08-26T10:33:00-04:00,2026-08-26T10:33:15-04:00,2026-08-26T10:55:00-04:00,2026-08-26T10:55:10-04:00,16.018005000000002,15.897047500000001,3.121487351265029,50.0,49.622432,-0.3775679999999966,0,-0.3775679999999966,STOP_LOSS,confirmed_buffered,15.945,15.894193181818181,15.83294318181818,0.20322727272727306,0.45005142648451446
DXYZ,2026-08-26,18,2026-08-26T10:23:00-04:00,2026-08-26T10:23:15-04:00,2026-08-26T11:22:05-04:00,2026-08-26T11:22:15-04:00,34.102042499999996,33.893045,1.5353588864948486,52.358874,52.037987,-0.32088699999999903,0,-0.32088699999999903,STOP_LOSS,confirmed_buffered,34.1,34.0175,33.935,0.4661888888888883,0.45032627841254236
EXTR,2026-08-26,17,2026-08-26T10:25:00-04:00,2026-08-26T10:25:15-04:00,2026-08-26T15:45:00-04:00,2026-08-26T15:45:10-04:00,22.606297499999997,22.88855,2.205566435635911,49.859691,50.482217,0.6225260000000006,0,0.6225260000000006,FORCE_EXIT,,22.555,22.525666666666666,22.474416666666666,0.11733333333333344,0.45037980690170276
SOXS,2026-08-28,17,2026-08-28T10:44:00-04:00,2026-08-28T10:44:15-04:00,2026-08-28T11:45:10-04:00,2026-08-28T11:45:20-04:00,46.52325,48.24586500000001,1.0850965270053146,50.482217,52.35142,1.8692029999999988,0,1.8692029999999988,TAKE_PROFIT,,46.36,46.214084615384614,46.024084615384616,0.5836615384615386,0.45001357404404896
COHR,2026-08-28,20,2026-08-28T11:12:00-04:00,2026-08-28T11:12:15-04:00,2026-08-28T11:48:05-04:00,2026-08-28T11:48:15-04:00,285.4476525,283.2583,0.17384074300628555,49.622432,49.241833,-0.3805990000000037,0,-0.3805990000000037,STOP_LOSS,confirmed_buffered,284.22,283.6826732142857,282.48767321428573,2.1493071428571437,0.45030372841105787
MUU,2026-08-31,17,2026-08-31T10:30:00-04:00,2026-08-31T10:30:15-04:00,2026-08-31T15:45:00-04:00,2026-08-31T15:45:10-04:00,29.59569045,30.06486005,1.7688865913922274,52.35142,53.181327,0.8299070000000057,0,0.8299070000000057,FORCE_EXIT,,29.34,29.227645,29.102645,0.44941999999999993,0.4630261641156454
CCJ,2026-09-02,19,2026-09-02T10:46:00-04:00,2026-09-02T10:46:15-04:00,2026-09-02T11:10:25-04:00,2026-09-02T11:10:35-04:00,97.198575,96.13191000000002,0.5086572411169608,49.440759,48.898192,-0.5425669999999982,0,-0.5425669999999982,STOP_LOSS,confirmed_buffered,96.43,96.30759464285715,96.03509464285716,0.48962142857143015,0.45012644834266874
OKLO,2026-09-02,21,2026-09-02T10:50:00-04:00,2026-09-02T10:50:15-04:00,2026-09-02T11:30:35-04:00,2026-09-02T11:30:45-04:00,38.65932,38.34082,1.29334918462094,50.0,49.588068,-0.4119320000000002,0,-0.4119320000000002,STOP_LOSS,confirmed_buffered,38.43,38.357014285714286,38.25951428571429,0.29194285714285634,0.45026668693588706
MARA,2026-09-02,24,2026-09-02T10:52:00-04:00,2026-09-02T10:52:15-04:00,2026-09-02T14:02:30-04:00,2026-09-02T14:02:40-04:00,10.150072499999998,10.43478,4.926073188147179,50.0,51.402489,1.4024890000000028,0,1.4024890000000028,TAKE_PROFIT,,10.07,10.0493875,10.0143875,0.08244999999999982,0.45008313726689525
CEG,2026-09-02,17,2026-09-02T10:31:00-04:00,2026-09-02T10:31:15-04:00,2026-09-02T15:45:00-04:00,2026-09-02T15:45:10-04:00,282.36111,290.39972750000004,0.1883450840662866,53.181327,54.695361,1.5140339999999952,0,1.5140339999999952,FORCE_EXIT,,279.62,279.18445681818184,278.04945681818185,1.7421727272727232,0.4503597311524198
BW,2026-09-02,22,2026-09-02T10:51:00-04:00,2026-09-02T10:51:15-04:00,2026-09-02T15:45:00-04:00,2026-09-02T15:45:10-04:00,6.93396525,7.0814575,7.210881248647734,50.0,51.063549,1.0635490000000019,0,1.0635490000000019,FORCE_EXIT,,6.865,6.847985714285715,6.815485714285715,0.06805714285714284,0.450281662017435
TEAM,2026-09-03,24,2026-09-03T10:49:00-04:00,2026-09-03T10:49:15-04:00,2026-09-03T10:52:30-04:00,2026-09-03T10:52:40-04:00,195.98794499999997,194.132885,0.26227372811118566,51.402489,50.915955,-0.486534000000006,0,-0.486534000000006,STOP_LOSS,confirmed_buffered,194.94,194.5695625,194.0670625,1.4817500000000012,0.450064025076282
COKE,2026-09-03,17,2026-09-03T10:31:10-04:00,2026-09-03T10:31:25-04:00,2026-09-03T15:45:00-04:00,2026-09-03T15:45:10-04:00,197.31860999999998,197.20135000000002,0.27719311929067414,54.695361,54.662857,-0.03250399999999587,0,-0.03250399999999587,FORCE_EXIT,,195.235,194.94513181818184,194.27138181818185,1.1594727272727297,0.45315434464313875
AGX,2026-09-04,22,2026-09-04T10:30:10-04:00,2026-09-04T10:30:25-04:00,2026-09-04T12:04:30-04:00,2026-09-04T12:04:40-04:00,421.15047,416.75152,0.12124775498885233,51.063549,50.530186,-0.5333630000000014,0,-0.5333630000000014,STOP_LOSS,confirmed_buffered,418.46,417.4969227272727,416.1119227272727,3.852309090909087,0.45799729232726594
MSTU,2026-09-08,24,2026-09-08T11:08:00-04:00,2026-09-08T11:08:15-04:00,2026-09-08T11:22:35-04:00,2026-09-08T11:22:45-04:00,34.09704,33.59789265,1.4932661310189974,50.915955,50.170595,-0.745359999999998,0,-0.745359999999998,STOP_LOSS,confirmed_buffered,33.8104,33.706828571428574,33.55442857142857,0.4142857142857131,0.45021781911300773
