session,equity,profit
2026-07-10,9999.53271,-0.4672900000005029
2026-07-13,9991.762401,-7.770308999999543
2026-07-14,9992.012115000001,0.2497140000014042
2026-07-15,9984.595584,-7.416531000000759
2026-07-16,9976.004679999998,-8.59090400000241
2026-07-17,9985.518054999999,9.513375000000451
2026-07-20,9989.866094999998,4.348039999998946
2026-07-21,9995.658724999998,5.792629999999917
2026-07-22,9995.355594999999,-0.3031299999984185
2026-07-23,9992.572382999999,-2.783212000000276
2026-07-24,9990.273819999999,-2.2985630000002857
2026-07-27,9990.403170999998,0.12935099999958766
2026-07-28,9989.68478,-0.718390999998519
2026-07-29,9993.184438,3.499658000000636
2026-07-30,9996.937209,3.752770999999484
2026-07-31,9997.77853,0.8413209999998799
2026-08-03,10016.938048,19.15951800000039
2026-08-04,10021.011312,4.073264000000563
2026-08-05,10024.041059,3.029746999998679
2026-08-06,10016.776116,-7.26494300000013
2026-08-07,10018.382016999998,1.605900999998994
2026-08-10,10015.952496999998,-2.429519999999684
2026-08-11,10013.721271999999,-2.23122499999954
2026-08-12,10014.630288999999,0.9090169999999489
2026-08-13,10011.364360999998,-3.265928000000713
2026-08-14,10014.156242999998,2.791881999999532
2026-08-17,10016.673160999999,2.5169180000011693
2026-08-18,10012.376804,-4.2963569999992615
2026-08-19,10012.376804,0.0
2026-08-20,10012.376804,0.0
2026-08-21,10012.109306,-0.26749799999925017
2026-08-24,10013.075385,0.9660789999998087
2026-08-25,10013.00444,-0.07094499999948312
2026-08-26,10015.5234,2.5189599999994243
2026-08-27,10017.244619,1.7212189999991097
2026-08-28,10017.910495,0.6658760000009352
2026-08-31,10016.928509000001,-0.9819859999988694
2026-09-01,10016.225121000001,-0.7033879999999044
2026-09-02,10021.685312000001,5.460191000000123
2026-09-03,10022.238318,0.5530059999982768
2026-09-04,10021.502725,-0.735592999999426
2026-09-08,10019.437463,-2.065262000000075
2026-09-09,10013.932853999999,-5.504609000001437
